UniqueId,SocialMedia,SocialMediaTime,News,NewsTime,Blogs,BlogsTime,BounceRate,ExitRate,PageValue,TrafficKind,OS,Browser,Month,Region,VisitorKind,DayImportance,IsWeekend,IsSale
0x2451,5.0,85.5,0.0,0.0,30.0,2188.258,0.0,0.008,45.583,referral,windows,Google-Chrome,Nov,Mid-Atlantic,New,0.0,1.0,True
0x2452,15.0,241.854,1.0,27.5,202.0,10014.269,0.004,0.022,1.607,direct,windows,Google-Chrome,Nov,New England,Returning,0.0,0.0,True
0x2457,2.0,15.0,0.0,0.0,19.0,523.25,0.038,0.047,28.19,referral,mac-ios,Google-Chrome,Nov,New England,Returning,0.0,0.0,True
0x2477,8.0,103.0,0.0,0.0,19.0,2081.5,0.0,0.01,24.547,direct,windows,Google-Chrome,Nov,East North Central,New,0.0,1.0,True
0x2478,10.0,187.694,5.0,495.5,122.0,2743.213,0.0,0.005,1.483,direct,windows,Google-Chrome,Nov,New England,Returning,0.0,0.0,True
0x247a,0.0,0.0,0.0,0.0,6.0,254.5,0.0,0.033,0.0,direct,windows,Google-Chrome,Nov,New England,New,0.0,0.0,True
0x247d,2.0,12.625,3.0,95.0,29.0,1268.125,0.008,0.038,25.044,referral,windows,Google-Chrome,Nov,New England,Returning,0.0,0.0,True
0x2483,3.0,21.0,0.0,0.0,109.0,2587.53,0.0,0.01,0.0,search,windows,Google-Chrome,Nov,New England,Returning,0.0,0.0,True
0x2485,0.0,0.0,0.0,0.0,40.0,1542.35,0.0,0.032,0.0,direct,windows,Google-Chrome,Nov,New England,Returning,0.0,1.0,True
0x248b,4.0,88.0,1.0,1174.0,173.0,6014.398,0.01,0.025,1.539,direct,mac-ios,Google-Chrome,Nov,New England,Returning,0.0,1.0,True
0x2498,9.0,175.935,4.0,54.5,229.0,6606.784,0.004,0.015,8.897,direct,windows,Google-Chrome,Nov,New England,Returning,0.0,0.0,True
0x249b,14.0,160.112,6.0,1079.833,154.0,7405.36,0.005,0.021,8.534,search,linux,Safari,Nov,West North Central,Returning,0.0,0.0,True
0x249e,2.0,,0.0,0.0,,1260.525,0.0,0.003,131.504,,windows,Google-Chrome,Nov,West South Central,Returning,0.0,1.0,True
0x24a7,5.0,80.25,0.0,0.0,63.0,2618.681,0.006,0.011,17.609,referral,mac-ios,Google-Chrome,Nov,New England,Returning,0.0,0.0,True
0x24b2,17.0,195.486,1.0,60.5,94.0,2267.473,0.002,0.008,4.511,direct,mac-ios,Google-Chrome,Nov,East North Central,Returning,0.0,0.0,True
0x24b6,3.0,22.0,0.0,0.0,152.0,4251.741,0.004,0.01,0.0,referral,windows,Google-Chrome,Nov,New England,Returning,0.0,0.0,True
0x24bb,0.0,0.0,3.0,191.333,57.0,1315.455,0.0,0.01,0.0,direct,mac-ios,Google-Chrome,Nov,East North Central,Returning,0.0,1.0,True
0x24c5,1.0,18.0,0.0,0.0,62.0,1288.131,0.003,0.009,13.637,search,windows,Other,Nov,New England,Returning,0.0,0.0,True
0x24d5,0.0,0.0,0.0,0.0,12.0,115.667,0.058,0.092,0.0,search,windows,Firefox,Nov,West North Central,Returning,0.0,0.0,True
0x24d9,5.0,150.444,0.0,0.0,23.0,659.636,0.039,0.057,0.0,search,mac-ios,Google-Chrome,Nov,New England,Returning,0.0,0.0,True
0x24fa,8.0,636.0,0.0,0.0,52.0,3374.017,0.0,0.004,108.089,direct,windows,Google-Chrome,Nov,East North Central,Returning,0.0,0.0,True
0x250f,5.0,158.5,2.0,15.0,34.0,2193.383,0.0,0.024,0.0,direct,android,Safari,Nov,New England,Returning,0.0,1.0,True
0x2514,1.0,30.5,0.0,0.0,34.0,1333.167,0.0,0.006,8.754,direct,windows,Google-Chrome,Dec,West South Central,New,0.0,0.0,True
0x2519,0.0,0.0,0.0,0.0,17.0,315.083,0.0,0.015,0.0,search,windows,Google-Chrome,Dec,East North Central,Returning,0.0,0.0,True
0x251a,0.0,0.0,0.0,0.0,65.0,3873.022,0.014,0.02,0.0,direct,mac-ios,Google-Chrome,Nov,New England,Returning,0.0,1.0,True
0x2525,12.0,225.25,1.0,0.0,129.0,3367.041,0.001,0.018,1.035,referral,windows,Firefox,Nov,New England,Returning,0.0,0.0,True
0x252c,0.0,0.0,0.0,0.0,7.0,2478.0,0.029,0.057,0.0,referral,windows,Google-Chrome,Nov,New England,Returning,0.0,1.0,True
0x252e,0.0,0.0,0.0,0.0,63.0,1401.509,0.0,0.003,88.955,referral,android,Safari,Nov,New England,Returning,0.0,0.0,True
0x2531,0.0,0.0,0.0,0.0,34.0,1491.775,0.002,0.025,0.0,referral,windows,Google-Chrome,Nov,East South Central,Returning,0.0,1.0,True
0x2538,4.0,37.25,1.0,5.0,50.0,1295.008,0.001,0.016,0.0,direct,mac-ios,Google-Chrome,Nov,West North Central,Returning,0.0,1.0,True
0x2540,3.0,48.0,1.0,58.5,35.0,1698.0,0.006,0.006,93.53,direct,linux,Safari,Nov,New England,Returning,0.0,1.0,True
0x2545,1.0,24.917,1.0,7.667,98.0,3561.139,0.008,0.018,78.198,direct,windows,Google-Chrome,Nov,New England,Returning,0.0,1.0,True
0x2549,3.0,224.0,2.0,42.0,132.0,5098.755,0.011,0.015,2.209,direct,android,Google-Chrome,Nov,New England,Returning,0.0,0.0,True
0x2556,13.0,293.579,3.0,26.0,161.0,3457.629,0.006,0.019,15.988,direct,windows,Samsung,Nov,West South Central,Returning,0.0,1.0,True
0x2557,9.0,88.604,0.0,0.0,114.0,2997.002,0.0,0.006,32.567,direct,windows,Firefox,Nov,Mid-Atlantic,Returning,0.0,0.0,True
0x255c,3.0,283.375,4.0,590.0,110.0,5442.085,0.005,0.029,9.294,direct,windows,Google-Chrome,Nov,West North Central,Returning,0.0,1.0,True
0x2570,9.0,151.567,0.0,0.0,54.0,2446.145,0.005,0.009,1.943,search,mac-ios,Google-Chrome,Nov,New England,Returning,0.0,1.0,True
0x2576,0.0,0.0,0.0,0.0,81.0,1950.841,0.005,0.025,0.0,direct,windows,Google-Chrome,Nov,New England,Returning,0.0,0.0,True
0x257a,8.0,463.75,4.0,337.5,157.0,6123.741,0.007,0.02,0.0,direct,windows,Google-Chrome,Nov,West South Central,Returning,0.0,1.0,True
0x257d,6.0,171.5,3.0,178.5,26.0,1565.958,0.006,0.018,8.046,direct,windows,Google-Chrome,Nov,West North Central,Returning,0.0,0.0,True
0x257e,-10.0,82.0,1.0,137.5,118.0,,0.002,0.012,38.748,search,windows,Google-Chrome,,New England,,0.0,0.0,True
0x2584,0.0,0.0,2.0,485.833,89.0,3747.814,0.014,0.03,0.0,direct,android,Safari,Nov,New England,Returning,0.0,1.0,True
0x2587,2.0,22.9,0.0,0.0,145.0,5962.732,0.003,0.013,0.78,search,windows,Other,Nov,West South Central,Returning,0.0,1.0,True
0x2588,4.0,99.5,0.0,0.0,3.0,21.25,0.0,0.05,0.0,referral,android,Safari,Nov,Mid-Atlantic,New,0.0,1.0,True
0x258b,2.0,78.0,0.0,0.0,22.0,325.0,0.0,0.007,19.103,search,linux,Safari,Dec,East North Central,Returning,0.0,1.0,True
0x2590,5.0,408.408,2.0,47.5,54.0,1547.477,0.0,0.017,0.0,direct,windows,Google-Chrome,Nov,East North Central,Returning,0.0,1.0,True
0x2597,1.0,17.0,0.0,0.0,17.0,1340.583,0.047,0.072,0.0,direct,mac-ios,Google-Chrome,Nov,New England,Returning,0.0,0.0,True
0x259b,0.0,0.0,0.0,0.0,64.0,4492.311,0.005,0.023,0.0,direct,windows,Google-Chrome,Nov,East North Central,Returning,0.0,0.0,True
0x259d,1.0,75.0,0.0,0.0,19.0,1773.375,0.012,0.03,28.116,direct,windows,Google-Chrome,Nov,New England,Returning,0.0,0.0,True
0x25a1,2.0,1668.5,4.0,35.0,18.0,1372.975,0.0,0.017,41.646,referral,windows,Google-Chrome,Dec,New England,Returning,0.0,0.0,True
0x25ac,2.0,56.0,0.0,0.0,33.0,1399.15,0.0,0.011,12.451,referral,android,Safari,Nov,Mid-Atlantic,New,0.0,1.0,True
0x25b6,10.0,175.467,1.0,7.0,82.0,2378.377,0.004,0.017,13.975,direct,mac-ios,Google-Chrome,Nov,New England,Returning,0.0,0.0,True
0x25b9,0.0,0.0,0.0,0.0,27.0,1009.375,0.007,0.041,0.0,direct,windows,Google-Chrome,Nov,New England,New,0.0,1.0,True
0x25c0,1.0,75.0,2.0,34.5,100.0,4436.376,0.0,0.007,0.0,direct,windows,Google-Chrome,Nov,New England,Returning,0.0,0.0,True
0x25c6,6.0,152.0,0.0,0.0,17.0,450.75,0.029,0.052,14.107,referral,android,Other,Nov,East North Central,Returning,0.0,0.0,True
0x25d5,0.0,0.0,0.0,0.0,7.0,444.0,0.0,0.029,59.754,referral,android,Safari,Dec,Mid-Atlantic,New,0.0,1.0,True
0x25d6,0.0,0.0,0.0,0.0,87.0,1197.7,0.0,0.002,38.001,direct,windows,Google-Chrome,Nov,New England,New,0.0,0.0,True
0x25d9,6.0,114.259,9.0,352.083,119.0,6245.704,0.003,0.012,32.325,direct,mac-ios,Google-Chrome,Dec,New England,Returning,0.0,1.0,True
0x25dc,1.0,113.75,0.0,0.0,26.0,1905.079,0.023,0.035,11.706,search,mac-ios,Google-Chrome,Nov,Mid-Atlantic,Returning,0.0,0.0,True
0x25df,5.0,943.0,2.0,16.0,7.0,935.667,0.0,0.038,0.0,referral,windows,Google-Chrome,Nov,East North Central,Returning,0.0,1.0,True
0x25e2,1.0,73.0,0.0,0.0,23.0,1280.45,0.0,0.009,36.547,direct,windows,Firefox,Dec,New England,New,0.0,0.0,True
0x25e3,0.0,0.0,0.0,0.0,9.0,427.0,0.0,0.025,13.117,direct,android,Safari,Dec,New England,New,0.0,1.0,True
0x25eb,7.0,253.1,0.0,0.0,40.0,1591.888,0.0,0.012,48.662,direct,windows,Google-Chrome,Dec,East North Central,Returning,0.0,1.0,True
0x25f8,17.0,323.364,0.0,0.0,45.0,1534.825,0.003,0.021,7.18,referral,android,Safari,Nov,East North Central,Returning,0.0,0.0,True
0x25ff,13.0,216.333,1.0,9.0,59.0,985.315,0.0,0.005,167.231,referral,windows,Google-Chrome,Nov,West North Central,Returning,0.0,1.0,True
0x2608,8.0,2086.75,1.0,46.5,81.0,5546.0,0.002,0.015,15.565,direct,windows,Google-Chrome,Nov,New England,Returning,0.0,0.0,True
0x260d,0.0,0.0,0.0,0.0,41.0,898.15,0.0,0.011,19.51,search,windows,Samsung,Dec,East North Central,Returning,0.0,0.0,True
0x2611,4.0,24.5,0.0,0.0,29.0,749.125,0.006,0.027,0.0,direct,android,Safari,Nov,East North Central,Returning,0.0,0.0,True
0x2616,5.0,45.0,0.0,0.0,59.0,1100.475,0.0,0.008,24.753,direct,windows,Samsung,Nov,West North Central,Returning,0.0,1.0,True
0x261e,0.0,0.0,0.0,0.0,40.0,2046.832,0.004,0.034,0.0,referral,android,Other,Nov,New England,Returning,0.0,0.0,True
0x2622,2.0,64.5,0.0,0.0,24.0,1151.137,0.0,0.019,15.277,direct,windows,Google-Chrome,Dec,East North Central,Returning,0.0,0.0,True
0x2624,9.0,201.367,1.0,204.0,116.0,2764.29,0.001,0.006,42.775,direct,mac-ios,Google-Chrome,Nov,Mid-Atlantic,Returning,0.0,0.0,True
0x2631,4.0,157.0,0.0,0.0,20.0,834.075,0.0,0.013,4.847,direct,windows,Google-Chrome,Dec,New England,Returning,0.0,0.0,True
0x2639,5.0,92.562,0.0,0.0,2.0,99.5,0.0,0.022,0.0,referral,windows,Google-Chrome,Nov,New England,New,0.0,1.0,True
0x2640,0.0,0.0,0.0,0.0,49.0,2110.125,0.0,0.004,62.935,referral,windows,Google-Chrome,Nov,New England,Returning,0.0,0.0,True
0x264a,8.0,1592.917,2.0,146.667,14.0,1722.583,0.0,0.032,0.0,referral,linux,Safari,Nov,East North Central,New,0.0,0.0,True
0x264b,2.0,44.5,0.0,0.0,137.0,7012.267,0.008,0.02,0.0,referral,android,Safari,Nov,New England,Returning,0.0,1.0,True
0x265d,0.0,0.0,1.0,77.0,58.0,3757.75,0.016,0.038,0.0,search,windows,Samsung,Nov,New England,Returning,0.0,0.0,True
0x2663,0.0,0.0,0.0,0.0,22.0,1664.0,0.03,0.032,0.0,direct,android,Safari,Nov,New England,Returning,0.0,0.0,True
0x266d,4.0,43.929,0.0,0.0,182.0,9951.36,0.004,0.021,8.665,direct,windows,Google-Chrome,Nov,New England,Returning,0.0,0.0,True
0x266e,2.0,569.0,1.0,58.5,23.0,941.699,0.0,0.008,9.332,direct,windows,Google-Chrome,Dec,West North Central,New,0.0,0.0,True
0x2675,13.0,331.983,5.0,128.0,202.0,8217.679,0.002,0.014,3.652,referral,windows,Google-Chrome,Nov,East North Central,Returning,0.0,1.0,True
0x2679,6.0,279.0,2.0,69.5,41.0,1430.25,0.0,0.01,3.836,referral,windows,Google-Chrome,Dec,Mid-Atlantic,Returning,0.0,0.0,True
0x267e,0.0,0.0,0.0,0.0,38.0,907.943,0.0,0.005,23.665,direct,windows,Google-Chrome,Dec,New England,Returning,0.0,0.0,True
0x2691,9.0,904.583,4.0,83.5,132.0,4096.159,0.013,0.023,8.961,direct,mac-ios,Google-Chrome,Nov,East North Central,Returning,0.0,1.0,True
0x2692,0.0,0.0,0.0,0.0,7.0,723.0,0.0,0.029,32.906,search,windows,Google-Chrome,Dec,West North Central,Returning,0.0,1.0,True
0x2697,1.0,16.0,0.0,0.0,44.0,2939.625,0.0,0.002,32.812,direct,windows,Google-Chrome,Nov,Mountain,Returning,0.0,0.0,True
0x269b,5.0,66.4,0.0,0.0,39.0,742.688,0.0,0.015,71.39,search,windows,Google-Chrome,Dec,West North Central,Returning,0.0,0.0,True
0x269f,7.0,237.5,1.0,0.0,37.0,1302.518,0.006,0.023,0.0,direct,mac-ios,Google-Chrome,Dec,Mid-Atlantic,Returning,0.0,0.0,True
0x26ae,2.0,14.25,0.0,0.0,29.0,1082.75,0.0,0.007,84.876,direct,windows,Samsung,Nov,East North Central,New,0.0,0.0,True
0x26b0,4.0,58.0,2.0,28.5,82.0,4729.066,0.0,0.015,9.055,direct,windows,Google-Chrome,Nov,New England,Returning,0.0,0.0,True
0x26b4,1.0,21.0,0.0,0.0,23.0,529.75,0.0,0.009,57.316,referral,android,Google-Chrome,Nov,New England,New,0.0,0.0,True
0x26b9,6.0,198.667,2.0,89.0,148.0,8178.227,0.009,0.021,6.194,search,windows,Google-Chrome,Nov,New England,Returning,0.0,0.0,True
0x26ba,8.0,395.708,4.0,182.8,46.0,1461.725,0.004,0.014,13.9,search,android,Safari,Nov,East North Central,Returning,0.0,1.0,True
0x26bf,11.0,494.533,0.0,0.0,33.0,2070.617,0.0,0.021,9.581,search,windows,Samsung,Nov,New England,Returning,0.0,0.0,True
0x26c5,0.0,0.0,0.0,0.0,21.0,1088.867,0.0,0.011,16.159,direct,mac-ios,Google-Chrome,Nov,New England,Returning,0.0,1.0,True
0x26d3,14.0,352.107,2.0,759.0,64.0,3660.343,0.014,0.024,9.641,direct,mac-ios,Google-Chrome,Nov,East North Central,Returning,0.0,1.0,True
0x26e1,0.0,0.0,0.0,0.0,8.0,480.0,0.0,0.029,14.137,search,android,Safari,Nov,Mid-Atlantic,New,0.0,1.0,True
0x26e5,1.0,19.833,0.0,0.0,17.0,545.083,0.0,0.006,9.836,direct,mac-ios,Google-Chrome,Nov,South Atlantic,New,0.0,0.0,True
0x26e6,16.0,301.137,4.0,886.5,78.0,5097.418,0.014,0.03,7.297,direct,mac-ios,Google-Chrome,Nov,Mid-Atlantic,Returning,0.0,1.0,True
0x26ec,1.0,61.5,0.0,0.0,13.0,949.75,0.0,0.008,51.758,direct,android,Safari,Dec,New England,New,0.0,0.0,True
0x26ee,3.0,32.25,0.0,0.0,27.0,1273.25,0.0,0.009,43.897,direct,windows,Google-Chrome,Nov,New England,New,0.0,0.0,True
0x26f3,18.0,1103.33,8.0,696.833,359.0,12959.915,0.001,0.009,7.231,direct,windows,Google-Chrome,Nov,New England,Returning,0.0,0.0,True
0x2704,0.0,0.0,0.0,0.0,13.0,1314.083,0.0,0.008,103.061,referral,other,Other,Dec,Pacific,Other,0.0,0.0,True
0x270a,1.0,8.0,2.0,134.5,21.0,507.292,0.008,0.032,0.0,search,windows,Other,Nov,New England,Returning,0.0,0.0,True
0x270e,12.0,252.812,4.0,78.5,100.0,4597.124,0.009,0.028,2.638,referral,android,Safari,Nov,New England,Returning,0.0,1.0,True
0x270f,4.0,142.5,0.0,0.0,56.0,1885.337,0.011,0.038,5.04,referral,windows,Samsung,Nov,East North Central,Returning,0.0,0.0,True
0x271d,6.0,115.583,0.0,0.0,30.0,1076.958,0.0,0.023,10.389,search,windows,Google-Chrome,Nov,West North Central,Returning,0.0,1.0,True
0x2720,0.0,0.0,0.0,0.0,12.0,337.0,0.0,0.007,19.37,search,windows,Samsung,Dec,West North Central,Returning,0.0,1.0,True
0x2727,0.0,0.0,0.0,0.0,37.0,638.25,0.006,0.017,0.0,search,windows,Google-Chrome,Nov,West North Central,Returning,0.0,0.0,True
0x272f,8.0,247.083,0.0,0.0,163.0,4600.541,0.008,0.021,5.286,direct,windows,Firefox,Nov,East North Central,Returning,0.0,0.0,True
0x2736,0.0,0.0,0.0,0.0,24.0,506.452,0.0,0.009,76.791,search,windows,Firefox,Nov,New England,New,0.0,0.0,True
0x2738,3.0,99.0,0.0,0.0,58.0,1261.658,0.0,0.003,0.0,direct,android,Google-Chrome,Nov,Pacific,New,0.0,0.0,True
0x2741,0.0,0.0,0.0,0.0,53.0,2051.467,0.005,0.018,0.0,direct,windows,Google-Chrome,Nov,New England,Returning,0.0,0.0,True
0x2745,1.0,70.5,0.0,0.0,12.0,541.536,0.0,0.008,115.782,direct,windows,Samsung,Nov,East North Central,New,0.0,1.0,True
0x274f,3.0,22.0,0.0,0.0,15.0,259.75,0.0,0.01,88.804,direct,windows,Google-Chrome,Dec,New England,Returning,0.0,1.0,True
0x2752,7.0,164.583,1.0,28.5,115.0,3427.665,0.0,0.016,4.97,referral,windows,Google-Chrome,Nov,West North Central,Returning,0.0,0.0,True
0x2758,0.0,0.0,2.0,82.0,134.0,4772.92,0.003,0.017,5.667,direct,android,Google-Chrome,Nov,New England,Returning,0.0,0.0,True
0x2761,4.0,63.75,0.0,0.0,13.0,774.729,0.0,0.012,0.0,direct,windows,Google-Chrome,Nov,East South Central,Returning,0.0,0.0,True
0x2762,2.0,9.0,1.0,0.0,,6617.791,0.009,0.026,1.777,,mac-ios,Google-Chrome,Nov,,Returning,0.0,1.0,True
0x2771,1.0,27.5,0.0,0.0,20.0,922.708,0.0,0.01,103.14,direct,windows,Google-Chrome,Dec,East South Central,New,0.0,0.0,True
0x2777,1.0,27.5,3.0,17.0,1.0,10.0,0.0,0.04,0.0,referral,android,Safari,Nov,New England,New,0.0,0.0,True
0x277a,4.0,93.75,0.0,0.0,70.0,2161.389,0.009,0.017,0.0,direct,android,Safari,Nov,New England,Returning,0.0,0.0,True
0x2792,4.0,36.0,0.0,0.0,23.0,2359.375,0.0,0.011,58.202,search,linux,Google-Chrome,Dec,New England,New,0.0,0.0,True
0x2793,7.0,109.042,0.0,0.0,35.0,1136.083,0.0,0.013,46.216,search,mac-ios,Google-Chrome,Nov,East North Central,Returning,0.0,0.0,True
0x2795,6.0,184.273,0.0,0.0,32.0,1427.689,0.011,0.02,13.49,direct,windows,Google-Chrome,Nov,New England,Returning,0.0,0.0,True
0x2799,11.0,570.25,0.0,0.0,39.0,1728.25,0.007,0.02,22.426,direct,windows,Google-Chrome,Nov,New England,Returning,0.0,0.0,True
0x27ad,0.0,0.0,0.0,0.0,49.0,1768.98,0.0,0.004,9.085,referral,mac-ios,Google-Chrome,Nov,West North Central,Returning,0.0,1.0,True
0x27b4,3.0,52.75,0.0,0.0,31.0,3069.078,0.006,0.021,5.793,direct,android,Safari,Nov,East North Central,Returning,0.0,0.0,True
0x27ba,0.0,0.0,2.0,26.5,149.0,6001.171,0.004,0.022,0.0,direct,windows,Google-Chrome,Nov,New England,Returning,0.0,0.0,True
0x27bc,1.0,8.0,3.0,181.25,124.0,4722.569,0.016,0.022,24.289,search,android,Safari,Nov,New England,Returning,0.0,0.0,True
0x27c1,1.0,0.0,0.0,0.0,60.0,1995.417,0.0,0.003,61.582,referral,windows,Firefox,Nov,New England,New,0.0,0.0,True
0x27c6,0.0,0.0,2.0,1368.0,26.0,650.808,0.0,0.014,0.0,direct,android,Safari,Nov,New England,Returning,0.0,1.0,True
0x27cf,0.0,0.0,0.0,0.0,39.0,1346.967,0.0,0.005,67.028,direct,android,Safari,Dec,West North Central,New,0.0,0.0,True
0x27d3,12.0,152.75,1.0,0.0,219.0,7044.065,0.003,0.016,11.658,search,windows,Google-Chrome,Nov,New England,Returning,0.0,0.0,True
0x27d5,10.0,770.739,2.0,138.667,35.0,726.039,0.0,0.005,10.824,direct,windows,Google-Chrome,Nov,West South Central,Returning,0.0,0.0,True
0x27dd,2.0,40.5,0.0,0.0,133.0,4815.702,0.004,0.012,8.969,search,windows,Google-Chrome,Nov,East North Central,Returning,0.0,0.0,True
0x27ea,0.0,0.0,0.0,0.0,13.0,597.625,0.008,0.035,0.0,referral,mac-ios,Google-Chrome,Nov,New England,Returning,0.0,0.0,True
0x27ed,9.0,387.75,0.0,0.0,64.0,980.502,0.001,0.013,9.582,search,mac-ios,Google-Chrome,Nov,East North Central,Returning,0.0,0.0,True
0x27f2,4.0,55.0,0.0,0.0,2.0,13.0,0.0,0.029,0.0,direct,windows,Other,Dec,West North Central,New,0.0,0.0,True
0x27fe,1.0,30.5,0.0,0.0,324.0,14213.637,0.002,0.01,4.486,search,windows,Google-Chrome,Nov,Pacific,Returning,0.0,1.0,True
0x2800,0.0,0.0,1.0,0.0,44.0,2807.165,0.025,0.027,0.0,direct,android,Safari,Nov,West North Central,Returning,0.0,0.0,True
0x2801,3.0,86.5,0.0,0.0,30.0,2623.917,0.007,0.008,23.002,direct,windows,Samsung,Dec,New England,New,0.0,1.0,True
0x2807,5.0,64.9,0.0,0.0,21.0,1922.15,0.0,0.009,60.629,direct,mac-ios,Google-Chrome,Nov,New England,New,0.0,0.0,True
0x280b,3.0,238.05,5.0,1488.0,104.0,3275.874,0.003,0.011,1.56,referral,android,Safari,Nov,East North Central,Returning,0.0,0.0,True
0x2816,0.0,0.0,0.0,0.0,6.0,285.5,0.0,0.04,18.17,referral,android,Safari,Nov,New England,New,0.0,0.0,True
0x281c,0.0,0.0,0.0,0.0,11.0,205.7,0.0,0.022,18.851,referral,android,Safari,Dec,New England,New,0.0,0.0,True
0x2828,2.0,167.889,2.0,825.5,117.0,5256.472,0.004,0.015,3.187,referral,mac-ios,Google-Chrome,Nov,South Atlantic,Returning,0.0,0.0,True
0x282c,1.0,15.0,2.0,4.0,108.0,6740.557,0.014,0.033,24.802,search,windows,Google-Chrome,Nov,New England,Returning,0.0,0.0,True
0x282d,1.0,10.0,0.0,0.0,32.0,1277.75,0.0,0.006,78.122,referral,other,Other,Dec,Pacific,Other,0.0,0.0,True
0x2836,11.0,202.425,5.0,1767.667,338.0,13265.356,0.008,0.019,1.114,direct,windows,Google-Chrome,Nov,East North Central,Returning,0.0,0.0,True
0x2838,7.0,51.708,2.0,280.5,149.0,7569.182,0.0,0.016,11.377,direct,windows,Google-Chrome,Nov,Mid-Atlantic,Returning,0.0,0.0,True
0x2839,3.0,47.0,0.0,0.0,89.0,3436.975,0.0,0.004,0.0,direct,windows,Google-Chrome,Nov,East North Central,New,0.0,0.0,True
0x283a,4.0,900.5,0.0,0.0,14.0,1957.5,0.0,0.014,105.261,referral,android,Safari,Dec,East North Central,Returning,0.0,0.0,True
0x284e,9.0,444.285,0.0,0.0,534.0,18504.126,0.011,0.023,2.548,direct,windows,Google-Chrome,Nov,East North Central,Returning,0.0,1.0,True
0x2858,0.0,0.0,0.0,0.0,22.0,348.433,0.029,0.041,0.0,referral,android,Other,Nov,East South Central,Returning,0.0,0.0,True
0x285d,12.0,394.1,0.0,0.0,30.0,917.25,0.0,0.005,0.0,direct,windows,Google-Chrome,Nov,New England,New,0.0,1.0,True
0x2862,1.0,0.0,0.0,0.0,37.0,1731.5,0.0,0.005,17.223,direct,windows,Google-Chrome,Nov,New England,New,0.0,0.0,True
0x2864,3.0,36.0,2.0,16.0,74.0,4377.708,0.02,0.029,0.0,direct,android,Google-Chrome,Nov,East North Central,Returning,0.0,0.0,True
0x286f,2.0,87.833,1.0,113.0,67.0,4868.0,0.0,0.003,,,windows,,Dec,South Atlantic,Returning,0.0,0.0,True
0x2870,5.0,68.0,2.0,9.0,32.0,1195.583,0.02,0.036,32.02,direct,windows,Samsung,Nov,East North Central,Returning,0.0,0.0,True
0x2872,3.0,62.5,0.0,0.0,46.0,1048.107,0.004,0.013,20.884,direct,windows,Google-Chrome,Dec,East North Central,Returning,0.0,0.0,True
0x287b,,83.25,0.0,0.0,152.0,4307.41,0.003,0.006,0.305,direct,windows,Google-Chrome,Dec,,Returning,0.0,0.0,True
0x287c,2.0,131.5,0.0,0.0,26.0,1960.475,0.007,0.024,33.692,direct,android,Safari,Nov,New England,Returning,0.0,0.0,True
0x2881,0.0,0.0,0.0,0.0,21.0,1051.167,0.0,0.01,14.141,referral,android,Other,Nov,Mid-Atlantic,New,0.0,1.0,True
0x2882,0.0,0.0,3.0,96.5,76.0,1966.092,0.008,0.015,0.0,direct,mac-ios,Google-Chrome,Dec,New England,Returning,0.0,0.0,True
0x288d,3.0,75.5,1.0,0.0,130.0,4737.088,0.006,0.011,43.774,direct,windows,Google-Chrome,Nov,New England,Returning,0.0,0.0,True
0x2891,7.0,154.0,3.0,248.167,34.0,886.479,0.0,0.005,77.802,direct,windows,Google-Chrome,Dec,New England,New,0.0,0.0,True
0x2893,7.0,235.75,4.0,66.5,37.0,729.792,0.005,0.018,60.423,direct,windows,Google-Chrome,Nov,New England,Returning,0.0,0.0,True
0x28a1,4.0,68.108,6.0,1022.25,104.0,8130.965,0.004,0.018,5.907,direct,android,Safari,Nov,West North Central,Returning,0.0,0.0,True
0x28a9,4.0,118.5,1.0,8.5,62.0,2910.632,0.006,0.018,25.051,direct,mac-ios,Google-Chrome,Nov,New England,Returning,0.0,0.0,True
0x28ac,7.0,86.278,2.0,21.0,80.0,2170.287,0.004,0.022,25.766,referral,mac-ios,Google-Chrome,Nov,New England,Returning,0.0,1.0,True
0x28b4,10.0,143.583,1.0,92.0,245.0,7793.159,0.002,0.005,59.425,referral,mac-ios,Google-Chrome,Nov,New England,Returning,0.0,0.0,True
0x28b8,2.0,28.0,0.0,0.0,51.0,2587.767,0.0,0.007,21.474,referral,linux,Google-Chrome,Nov,East North Central,Returning,0.0,0.0,True
0x28c1,1.0,22.75,0.0,0.0,1.0,0.0,0.0,0.067,0.0,referral,android,Safari,Dec,New England,New,0.0,0.0,True
0x28c6,6.0,218.571,0.0,0.0,35.0,1760.613,0.0,0.014,16.818,direct,windows,Google-Chrome,Nov,East North Central,Returning,0.0,0.0,True
0x28c7,0.0,0.0,0.0,0.0,7.0,284.5,0.0,0.029,128.469,referral,windows,Google-Chrome,Dec,West North Central,Returning,0.0,0.0,True
0x28ca,2.0,90.0,0.0,0.0,19.0,921.6,0.02,0.03,55.47,referral,mac-ios,Google-Chrome,Nov,East North Central,Returning,0.0,0.0,True
0x28df,2.0,11.0,0.0,0.0,132.0,4424.917,0.006,0.02,14.996,search,windows,Google-Chrome,Nov,West North Central,Returning,0.0,0.0,True
0x28e2,2.0,87.5,0.0,0.0,29.0,1352.133,0.0,0.025,34.602,direct,mac-ios,Google-Chrome,Nov,East South Central,Returning,0.0,1.0,True
0x28ed,0.0,0.0,0.0,0.0,69.0,3621.067,0.001,0.02,0.0,direct,windows,Safari,Nov,New England,Returning,0.0,0.0,True
